,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
1215,0KB7.L,,,"
2022-01-31    1.242806e+09
2021-01-31    1.545614e+09
2020-01-31    5.469630e+08
2019-01-31    5.731040e+08
Name: Total Current Liabilities, dtype: float64","
2022-01-31    5.921856e+09
2021-01-31    6.940430e+08
2020-01-31    4.053440e+08
2019-01-31    2.523770e+08
Name: Total Stockholder Equity, dtype: float64","
2022-01-31    0.209868
2021-01-31    2.226972
2020-01-31    1.349380
2019-01-31    2.270825
dtype: float64","
2022-01-31    260134000.0
2021-01-31    434607000.0
2020-01-31    520048000.0
2019-01-31    298394000.0
Name: Cash, dtype: float64","
2022-01-31    3.040633e+09
2021-01-31    2.878567e+09
2020-01-31    1.599725e+09
2019-01-31    7.081160e+08
Name: Total Current Assets, dtype: float64"
1216,0O26.L,,,,,,,
1217,GRNAW,,,,,,,
1218,NQP,,0.042600002,"
2022-02-28    337662833.0
2021-02-28    364596590.0
2020-02-29    361350526.0
2019-02-28    354362767.0
Name: Total Current Liabilities, dtype: float64","
2022-02-28    571897379.0
2021-02-28    586027637.0
2020-02-29    612019940.0
2019-02-28    560394618.0
Name: Total Stockholder Equity, dtype: float64","
2022-02-28    0.590426
2021-02-28    0.622149
2020-02-29    0.590423
2019-02-28    0.632345
dtype: float64","
2022-02-28    5161413.0
2021-02-28    1923703.0
2020-02-29          NaN
2019-02-28    2017835.0
Name: Cash, dtype: float64","
2022-02-28    15384557.0
2021-02-28    17110460.0
2020-02-29    16024037.0
2019-02-28    13090012.0
Name: Total Current Assets, dtype: float64"
1219,AEVA,0.317361543,,"
2021-12-31    14297000.0
2020-12-31     5674000.0
2019-12-31     1792000.0
2018-12-31     1052000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    456376000.0
2020-12-31     26913000.0
2019-12-31    -30600000.0
2018-12-31    -13194000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.031327
2020-12-31    0.210827
2019-12-31   -0.058562
2018-12-31   -0.079733
dtype: float64","
2021-12-31    66810000.0
2020-12-31    24624000.0
2019-12-31    46637000.0
2018-12-31    27455000.0
Name: Cash, dtype: float64","
2021-12-31    458484000.0
2020-12-31     30954000.0
2019-12-31     48817000.0
2018-12-31     29309000.0
Name: Total Current Assets, dtype: float64"
1220,RBCAA,1.02872777,0.03,"
2021-12-31    5.163824e+09
2020-12-31    5.180525e+09
2019-12-31    4.156662e+09
2018-12-31    4.150481e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    834232000.0
2020-12-31    823323000.0
2019-12-31    764244000.0
2018-12-31    689934000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    6.189914
2020-12-31    6.292215
2019-12-31    5.438920
2018-12-31    6.015765
dtype: float64","
2021-12-31    752971000.0
2020-12-31    482587000.0
2019-12-31    382303000.0
2018-12-31    348474000.0
Name: Cash, dtype: float64","
2021-12-31    827907000.0
2020-12-31    569739000.0
2019-12-31    435672000.0
2018-12-31    390814000.0
Name: Total Current Assets, dtype: float64"
1221,CHDN,-14.71204188,0.0036,"
2021-12-31    395000000.0
2020-12-31    424200000.0
2019-12-31    301200000.0
2018-12-31    256600000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    306800000.0
2020-12-31    367100000.0
2019-12-31    508300000.0
2018-12-31    473300000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.287484
2020-12-31    1.155543
2019-12-31    0.592563
2018-12-31    0.542151
dtype: float64","
2021-12-31    291300000.0
2020-12-31     67400000.0
2019-12-31     96200000.0
2018-12-31    133300000.0
Name: Cash, dtype: float64","
2021-12-31    501500000.0
2020-12-31    235100000.0
2019-12-31    221200000.0
2018-12-31    241500000.0
Name: Total Current Assets, dtype: float64"
1222,DX,0.120749921,0.1358,"
2021-12-31    2.862127e+09
2020-12-31    2.453077e+09
2019-12-31    4.775187e+09
2018-12-31    3.293320e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    663436000.0
2020-12-31    458889000.0
2019-12-31    420181000.0
2018-12-31    384270000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31     4.314097
2020-12-31     5.345687
2019-12-31    11.364595
2018-12-31     8.570328
dtype: float64","
2021-12-31    366023000.0
2020-12-31    295602000.0
2019-12-31     62582000.0
2018-12-31     34598000.0
Name: Cash, dtype: float64","
2021-12-31    450499000.0
2020-12-31    492161000.0
2019-12-31    174134000.0
2018-12-31    127813000.0
Name: Total Current Assets, dtype: float64"
1223,AEAEU,,,,,,,
1224,LUXAU,,,,,,,
1225,MTH,1.337559429,,"
2021-12-31    536124000.0
2020-12-31    443117000.0
2019-12-31    346801000.0
2018-12-31    306031000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.044389e+09
2020-12-31    2.347868e+09
2019-12-31    1.973990e+09
2018-12-31    1.720755e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.176102
2020-12-31    0.188732
2019-12-31    0.175685
2018-12-31    0.177847
dtype: float64","
2021-12-31    618335000.0
2020-12-31    745621000.0
2019-12-31    319466000.0
2018-12-31    311466000.0
Name: Cash, dtype: float64","
2021-12-31    4.658146e+09
2020-12-31    3.725789e+09
2019-12-31    3.254689e+09
2018-12-31    3.230376e+09
Name: Total Current Assets, dtype: float64"
1226,BYW6.F,2.785185185,0.0233,"
2021-12-31    5.323900e+09
2020-12-31    4.865700e+09
2019-12-31    4.377100e+09
2018-12-31    4.047700e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.014400e+09
2020-12-31    8.288000e+08
2019-12-31    1.004200e+09
2018-12-31    1.086800e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    5.248324
2020-12-31    5.870777
2019-12-31    4.358793
2018-12-31    3.724420
dtype: float64","
2021-12-31    399100000.0
2020-12-31    168400000.0
2019-12-31    229700000.0
2018-12-31    120600000.0
Name: Cash, dtype: float64","
2021-12-31    8.000100e+09
2020-12-31    5.411100e+09
2019-12-31    5.590600e+09
2018-12-31    5.034600e+09
Name: Total Current Assets, dtype: float64"
1227,STEP,0.234113712,0.028199999,"
2022-03-31    1.996906e+09
2021-03-31    5.356820e+08
2020-03-31    2.911770e+08
2019-03-31    1.909240e+08
Name: Total Current Liabilities, dtype: float64","
2022-03-31    817625000.0
2021-03-31    249408000.0
2020-03-31    216229000.0
2019-03-31    128709000.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    2.442325
2021-03-31    2.147814
2020-03-31    1.346614
2019-03-31    1.483377
dtype: float64","
2022-03-31    116386000.0
2021-03-31    179886000.0
2020-03-31     89939000.0
2019-03-31     40622000.0
Name: Cash, dtype: float64","
2022-03-31    1.651474e+09
2021-03-31    1.119956e+09
2020-03-31    5.855870e+08
2019-03-31    4.096090e+08
Name: Total Current Assets, dtype: float64"
1228,GGROW,,,,,,,
1229,0LXB.L,,,"
2021-12-31    4.972000e+09
2020-12-31    2.319000e+09
2019-12-31    3.968000e+09
2018-12-31    1.811000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.138800e+10
2020-12-31    1.173400e+10
2019-12-31    1.332800e+10
2018-12-31    1.462500e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.436600
2020-12-31    0.197631
2019-12-31    0.297719
2018-12-31    0.123829
dtype: float64","
2021-12-31    1.680000e+09
2020-12-31    1.420000e+08
2019-12-31    2.890000e+08
2018-12-31    1.680000e+08
Name: Cash, dtype: float64","
2021-12-31    4.549000e+09
2020-12-31    1.429000e+09
2019-12-31    1.580000e+09
2018-12-31    1.464000e+09
Name: Total Current Assets, dtype: float64"
1230,RWEA.F,,0.023599999,"
2021-12-31    9.700700e+10
2020-12-31    1.650100e+10
2019-12-31    1.960500e+10
2018-12-31    4.584400e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.525400e+10
2020-12-31    1.691600e+10
2019-12-31    1.696400e+10
2018-12-31    9.676000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    6.359447
2020-12-31    0.975467
2019-12-31    1.155683
2018-12-31    4.737908
dtype: float64","
2021-12-31    5.825000e+09
2020-12-31    4.774000e+09
2019-12-31    3.192000e+09
2018-12-31    3.523000e+09
Name: Cash, dtype: float64","
2021-12-31    1.034460e+11
2020-12-31    2.722400e+10
2019-12-31    2.824100e+10
2018-12-31    6.151300e+10
Name: Total Current Assets, dtype: float64"
1231,GHIXU,,,,,,,
1232,GLRE,14.95327103,,"
2021-12-31    593052000.0
2020-12-31    791990000.0
2019-12-31    777671000.0
2018-12-31    850087000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    475663000.0
2020-12-31    464857000.0
2019-12-31    477183000.0
2018-12-31    477287000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.246790
2020-12-31    1.703728
2019-12-31    1.629712
2018-12-31    1.781081
dtype: float64","
2021-12-31    76307000.0
2020-12-31     8935000.0
2019-12-31    25813000.0
2018-12-31    18215000.0
Name: Cash, dtype: float64","
2021-12-31    1.127943e+09
2020-12-31    1.102469e+09
2019-12-31    1.026722e+09
2018-12-31    1.109076e+09
Name: Total Current Assets, dtype: float64"
1233,KTF.F,1.429223744,0.026300002,"
2021-12-31    1.400800e+10
2020-12-31    1.515900e+10
2019-12-31    1.532200e+10
2018-12-31    1.673700e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.826900e+10
2020-12-31    2.757800e+10
2019-12-31    2.724100e+10
2018-12-31    2.563700e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.495525
2020-12-31    0.549677
2019-12-31    0.562461
2018-12-31    0.652845
dtype: float64","
2021-12-31    3.546000e+09
2020-12-31    3.619000e+09
2019-12-31    1.291000e+09
2018-12-31    1.100000e+09
Name: Cash, dtype: float64","
2021-12-31    1.034200e+10
2020-12-31    9.979000e+09
2019-12-31    7.630000e+09
2018-12-31    7.604000e+09
Name: Total Current Assets, dtype: float64"
1234,ADDYY,6.534282503,0.033800002,"
2021-12-31    8.965000e+09
2020-12-31    8.827000e+09
2019-12-31    8.754000e+09
2018-12-31    6.834000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    7.519000e+09
2020-12-31    6.454000e+09
2019-12-31    6.796000e+09
2018-12-31    6.377000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.192313
2020-12-31    1.367679
2019-12-31    1.288111
2018-12-31    1.071664
dtype: float64","
2021-12-31    3.828000e+09
2020-12-31    3.994000e+09
2019-12-31    2.220000e+09
2018-12-31    2.629000e+09
Name: Cash, dtype: float64","
2021-12-31    1.394400e+10
2020-12-31    1.215400e+10
2019-12-31    1.093400e+10
2018-12-31    9.813000e+09
Name: Total Current Assets, dtype: float64"
1235,IPGP,2.259259259,,"
2021-12-31    313433000.0
2020-12-31    214578000.0
2019-12-31    191904000.0
2018-12-31    245774000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.746582e+09
2020-12-31    2.592819e+09
2019-12-31    2.401726e+09
2018-12-31    2.205548e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.114117
2020-12-31    0.082759
2019-12-31    0.079903
2018-12-31    0.111434
dtype: float64","
2021-12-31    709105000.0
2020-12-31    876231000.0
2019-12-31    680070000.0
2018-12-31    544358000.0
Name: Cash, dtype: float64","
2021-12-31    2.347683e+09
2020-12-31    2.148077e+09
2019-12-31    1.896634e+09
2018-12-31    1.805424e+09
Name: Total Current Assets, dtype: float64"
1236,NPCE,0.484340859,,"
2021-12-31     9301000.0
2020-12-31     9595000.0
2019-12-31    75148000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     73503000.0
2020-12-31   -147832000.0
2019-12-31   -129350000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.126539
2020-12-31   -0.064905
2019-12-31   -0.580966
dtype: float64","
2021-12-31    19187000.0
2020-12-31    26390000.0
2019-12-31     4123000.0
Name: Cash, dtype: float64","
2021-12-31    132816000.0
2020-12-31     54562000.0
2019-12-31     20260000.0
Name: Total Current Assets, dtype: float64"
1237,TRTN,1.585817261,0.043899998,"
2021-12-31    567588000.0
2020-12-31    383010000.0
2019-12-31    168614000.0
2018-12-31    133243000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.334712e+09
2020-12-31    2.010948e+09
2019-12-31    2.127237e+09
2018-12-31    2.203696e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.243108
2020-12-31    0.190462
2019-12-31    0.079264
2018-12-31    0.060463
dtype: float64","
2021-12-31    106168000.0
2020-12-31     61512000.0
2019-12-31     62295000.0
2018-12-31     48950000.0
Name: Cash, dtype: float64","
2021-12-31    2.155597e+09
2020-12-31    7.275370e+08
2019-12-31    9.183630e+08
2018-12-31    9.823620e+08
Name: Total Current Assets, dtype: float64"
1238,NWJ.F,1.388794567,0.0353,"
2021-12-31    5.847039e+09
2020-12-31    4.915012e+09
2019-12-31    3.605563e+09
2018-12-31    4.112882e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.459984e+10
2020-12-31    1.406357e+10
2019-12-31    1.262999e+10
2018-12-31    1.148682e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.400486
2020-12-31    0.349485
2019-12-31    0.285476
2018-12-31    0.358052
dtype: float64","
2021-12-31     66773000.0
2020-12-31    106599000.0
2019-12-31     15432000.0
2018-12-31    108068000.0
Name: Cash, dtype: float64","
2021-12-31    3.270120e+09
2020-12-31    3.130143e+09
2019-12-31    2.414539e+09
2018-12-31    2.292224e+09
Name: Total Current Assets, dtype: float64"
1239,ETN,1.873925501,0.0222,"
2021-12-31    7.212000e+09
2020-12-31    5.881000e+09
2019-12-31    5.132000e+09
2018-12-31    5.154000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.641300e+10
2020-12-31    1.493000e+10
2019-12-31    1.608200e+10
2018-12-31    1.610700e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.439408
2020-12-31    0.393905
2019-12-31    0.319115
2018-12-31    0.319985
dtype: float64","
2021-12-31    297000000.0
2020-12-31    438000000.0
2019-12-31    370000000.0
2018-12-31    283000000.0
Name: Cash, dtype: float64","
2021-12-31    7.511000e+09
2020-12-31    9.178000e+09
2019-12-31    8.728000e+09
2018-12-31    7.590000e+09
Name: Total Current Assets, dtype: float64"
1240,TGAN,0.482758621,,"
2022-03-31     5285000.0
2021-03-31    27071000.0
2020-12-31    26690000.0
2019-12-31    20688000.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31     31361000.0
2021-03-31    -25055000.0
2020-12-31    -19856000.0
2019-12-31   -122253000.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.168521
2021-03-31   -1.080463
2020-12-31   -1.344178
2019-12-31   -0.169223
dtype: float64","
2022-03-31    33435000.0
2021-03-31     9500000.0
2020-12-31    14694000.0
2019-12-31     2875000.0
Name: Cash, dtype: float64","
2022-03-31    44794000.0
2021-03-31    14294000.0
2020-12-31    18226000.0
2019-12-31     5357000.0
Name: Total Current Assets, dtype: float64"
1241,GIB,0.943245404,,"
2021-09-30    3.803472e+09
2020-09-30    3.655825e+09
2019-09-30    2.884123e+09
2018-09-30    3.119667e+09
Name: Total Current Liabilities, dtype: float64","
2021-09-30    6.986232e+09
2020-09-30    7.264160e+09
2019-09-30    6.884103e+09
2018-09-30    6.684807e+09
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    0.544424
2020-09-30    0.503269
2019-09-30    0.418954
2018-09-30    0.466680
dtype: float64","
2021-09-30    1.699206e+09
2020-09-30    1.707985e+09
2019-09-30    2.138310e+08
2018-09-30    1.840910e+08
Name: Cash, dtype: float64","
2021-09-30    4.765138e+09
2020-09-30    4.935986e+09
2019-09-30    3.257383e+09
2018-09-30    3.104432e+09
Name: Total Current Assets, dtype: float64"
1242,NWL.F,1.619537275,0.0591,"
2021-12-31    3.317000e+09
2020-12-31    3.621000e+09
2019-12-31    2.978000e+09
2018-12-31    3.303500e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.091000e+09
2020-12-31    3.874000e+09
2019-12-31    4.963000e+09
2018-12-31    5.218400e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.810804
2020-12-31    0.934693
2019-12-31    0.600040
2018-12-31    0.633048
dtype: float64","
2021-12-31    440000000.0
2020-12-31    981000000.0
2019-12-31    349000000.0
2018-12-31    495700000.0
Name: Cash, dtype: float64","
2021-12-31    4.262000e+09
2020-12-31    4.628000e+09
2019-12-31    4.110000e+09
2018-12-31    5.958500e+09
Name: Total Current Assets, dtype: float64"
1243,AGESY,0.863673693,0.1261,"
2021-12-31    1.161300e+10
2020-12-31    1.144400e+10
2019-12-31    1.066300e+10
2018-12-31    1.012610e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.191400e+10
2020-12-31    1.155500e+10
2019-12-31    1.122100e+10
2018-12-31    9.411400e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.974736
2020-12-31    0.990394
2019-12-31    0.950272
2018-12-31    1.075940
dtype: float64","
2021-12-31    1.937000e+09
2020-12-31    2.241000e+09
2019-12-31    3.745000e+09
2018-12-31    2.924800e+09
Name: Cash, dtype: float64","
2021-12-31    5.861000e+09
2020-12-31    5.951000e+09
2019-12-31    7.249000e+09
2018-12-31    6.461600e+09
Name: Total Current Assets, dtype: float64"
1244,HHGC,,,"
2021-12-31    45708.0
2020-12-31    48302.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8006429.0
2020-12-31       6746.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.005709
2020-12-31    7.160095
dtype: float64","
2021-12-31    779868.0
2020-12-31     25048.0
Name: Cash, dtype: float64","
2021-12-31    783952.0
2020-12-31     55048.0
Name: Total Current Assets, dtype: float64"
1245,TEAF,,0.0817,,,,,
1246,HLEA.F,,,,,,,
1247,TRTL,,,"
2021-12-31    210446.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -24239133.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.008682
dtype: float64","
2021-12-31    1174867.0
Name: Cash, dtype: float64","
2021-12-31    2354396.0
Name: Total Current Assets, dtype: float64"
1248,RBA,1.344155844,0.0168,"
2021-12-31    588419000.0
2020-12-31    514577000.0
2019-12-31    501258000.0
2018-12-31    440092000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.070675e+09
2020-12-31    1.007245e+09
2019-12-31    9.018330e+08
2018-12-31    8.306430e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.549578
2020-12-31    0.510876
2019-12-31    0.555821
2018-12-31    0.529821
dtype: float64","
2021-12-31    326113000.0
2020-12-31    278766000.0
2019-12-31    359671000.0
2018-12-31    237744000.0
Name: Cash, dtype: float64","
2021-12-31    762222000.0
2020-12-31    556778000.0
2019-12-31    679584000.0
2018-12-31    603538000.0
Name: Total Current Assets, dtype: float64"
1249,VLOWY,,,"
2021-12-31    1.336668e+09
2020-12-31    2.706899e+09
2019-12-31    3.155478e+09
2018-12-31    2.043773e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.763044e+09
2020-12-31   -1.871000e+08
2019-12-31    1.467337e+09
2018-12-31    1.802257e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31     0.758159
2020-12-31   -14.467659
2019-12-31     2.150479
2018-12-31     1.134008
dtype: float64","
2021-12-31    6.193580e+08
2020-12-31    1.389533e+09
2019-12-31    1.793843e+09
2018-12-31    7.395760e+08
Name: Cash, dtype: float64","
2021-12-31    2.525914e+09
2020-12-31    2.868214e+09
2019-12-31    3.664686e+09
2018-12-31    2.692429e+09
Name: Total Current Assets, dtype: float64"
