,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
531,RNMBY,,0.0208,"
2021-12-31    3.341000e+09
2020-12-31    2.888000e+09
2019-12-31    2.779000e+09
2018-12-31    2.607000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.418000e+09
2020-12-31    1.888000e+09
2019-12-31    2.125000e+09
2018-12-31    2.022000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.381720
2020-12-31    1.529661
2019-12-31    1.307765
2018-12-31    1.289318
dtype: float64","
2021-12-31    1.039000e+09
2020-12-31    1.027000e+09
2019-12-31    9.200000e+08
2018-12-31    8.240000e+08
Name: Cash, dtype: float64","
2021-12-31    4.982000e+09
2020-12-31    4.339000e+09
2019-12-31    4.220000e+09
2018-12-31    3.808000e+09
Name: Total Current Assets, dtype: float64"
532,CRI,1.048271467,0.040799998,"
2022-01-01    731030000.0
2021-01-02    792532000.0
2019-12-28    475500000.0
2018-12-29    327421000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-01    950186000.0
2021-01-02    938033000.0
2019-12-28    880130000.0
2018-12-29    869433000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-01    0.769355
2021-01-02    0.844887
2019-12-28    0.540261
2018-12-29    0.376591
dtype: float64","
2022-01-01    9.842940e+08
2021-01-02    1.102323e+09
2019-12-28    2.143110e+08
2018-12-29    1.700770e+08
Name: Cash, dtype: float64","
2022-01-01    1.913521e+09
2021-01-02    1.946024e+09
2019-12-28    1.107757e+09
2018-12-29    1.042958e+09
Name: Total Current Assets, dtype: float64"
533,HUT,,,"
2021-12-31    26063833.0
2020-12-31    29647454.0
2019-12-31     8728412.0
2018-12-31    21939853.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    565967231.0
2020-12-31    115554879.0
2019-12-31     42701757.0
2018-12-31     32659362.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.046052
2020-12-31    0.256566
2019-12-31    0.204404
2018-12-31    0.671778
dtype: float64","
2021-12-31    140126642.0
2020-12-31      2815939.0
2019-12-31      2946017.0
2018-12-31      3556560.0
Name: Cash, dtype: float64","
2021-12-31    468079224.0
2020-12-31    105320685.0
2019-12-31     30577932.0
2018-12-31      3636461.0
Name: Total Current Assets, dtype: float64"
534,BIOT,,,"
2021-12-31    313812.0
2020-12-31     69500.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -27169749.0
2020-12-31       20000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.01155
2020-12-31    3.47500
dtype: float64","
2021-12-31    91407.0
2020-12-31        NaN
Name: Cash, dtype: float64","
2021-12-31    299463.0
2020-12-31         NaN
Name: Total Current Assets, dtype: float64"
535,CSGKF,3.285714286,0.0207,"
2021-12-31    5.444440e+11
2020-12-31    3.652080e+11
2019-12-31    3.220090e+11
2018-12-31    3.290010e+11
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.395400e+10
2020-12-31    4.267700e+10
2019-12-31    4.364400e+10
2018-12-31    4.392200e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    12.386677
2020-12-31     8.557490
2019-12-31     7.378082
2018-12-31     7.490574
dtype: float64","
2021-12-31    1.648180e+11
2020-12-31    1.391120e+11
2019-12-31    1.018790e+11
2018-12-31    1.000470e+11
Name: Cash, dtype: float64","
2021-12-31    7.261780e+11
2020-12-31    7.904860e+11
2019-12-31    7.570850e+11
2018-12-31    7.414780e+11
Name: Total Current Assets, dtype: float64"
536,MARPS,,0.0634,,"
2022-06-30    1154143.0
2021-06-30     902030.0
2020-06-30     936552.0
2019-06-30     969426.0
Name: Total Stockholder Equity, dtype: float64",,"
2022-06-30    1154136.0
2021-06-30     902023.0
2020-06-30     933745.0
2019-06-30     966619.0
Name: Cash, dtype: float64","
2022-06-30    1154136.0
2021-06-30     902023.0
2020-06-30     936545.0
2019-06-30     969419.0
Name: Total Current Assets, dtype: float64"
537,IV60.F,,,"
2021-12-31    1.829000e+09
2020-12-31    2.560000e+08
2019-12-31    3.545000e+09
2018-12-31    6.640000e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    7.239100e+10
2020-12-31    1.116710e+11
2019-12-31    7.329500e+10
2018-12-31    7.050300e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.025266
2020-12-31    0.002292
2019-12-31    0.048366
2018-12-31    0.009418
dtype: float64","
2021-12-31    3.860000e+09
2020-12-31    3.711000e+09
2019-12-31    2.230000e+08
2018-12-31    3.370000e+08
Name: Cash, dtype: float64","
2021-12-31    1.078400e+10
2020-12-31    7.918000e+09
2019-12-31    3.957000e+09
2018-12-31    5.400000e+08
Name: Total Current Assets, dtype: float64"
538,AMWL,0.957004161,,"
2021-12-31    141626000.0
2020-12-31    120982000.0
2019-12-31    106577000.0
2018-12-31     87832000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.239258e+09
2020-12-31    1.224132e+09
2019-12-31   -3.071230e+08
2018-12-31   -2.318450e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.114283
2020-12-31    0.098831
2019-12-31   -0.347017
2018-12-31   -0.378839
dtype: float64","
2021-12-31    746416000.0
2020-12-31    941616000.0
2019-12-31    137673000.0
2018-12-31     47975000.0
Name: Cash, dtype: float64","
2021-12-31    8.272960e+08
2020-12-31    1.113287e+09
2019-12-31    2.235270e+08
2018-12-31    3.001670e+08
Name: Total Current Assets, dtype: float64"
539,UPTD,,,"
2021-12-31    73154.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -1006192.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.072704
dtype: float64","
2021-12-31    478868.0
Name: Cash, dtype: float64","
2021-12-31    616034.0
Name: Total Current Assets, dtype: float64"
540,VIPS,1.54311649,,"
2021-12-31    2.577102e+10
2020-12-31    2.656895e+10
2019-12-31    2.392564e+10
2018-12-31    2.594596e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.263290e+10
2020-12-31    2.849773e+10
2019-12-31    2.182716e+10
2018-12-31    1.726182e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.789725
2020-12-31    0.932318
2019-12-31    1.096141
2018-12-31    1.503084
dtype: float64","
2021-12-31    1.629741e+10
2020-12-31    1.199542e+10
2019-12-31    6.573808e+09
2018-12-31    9.540556e+09
Name: Cash, dtype: float64","
2021-12-31    3.284194e+10
2020-12-31    3.117298e+10
2019-12-31    2.302804e+10
2018-12-31    2.732564e+10
Name: Total Current Assets, dtype: float64"
541,CSC.F,1.338475499,0.0295,"
2022-07-31    2.886000e+09
2021-08-01    1.814000e+09
2020-08-02    3.075000e+09
2019-07-28    3.385000e+09
Name: Total Current Liabilities, dtype: float64","
2022-07-31    3.331000e+09
2021-08-01    3.152000e+09
2020-08-02    2.563000e+09
2019-07-28    1.103000e+09
Name: Total Stockholder Equity, dtype: float64","
2022-07-31    0.866406
2021-08-01    0.575508
2020-08-02    1.199766
2019-07-28    3.068903
dtype: float64","
2022-07-31    109000000.0
2021-08-01     69000000.0
2020-08-02    859000000.0
2019-07-28     31000000.0
Name: Cash, dtype: float64","
2022-07-31    1.963000e+09
2021-08-01    1.695000e+09
2020-08-02    2.385000e+09
2019-07-28    1.967000e+09
Name: Total Current Assets, dtype: float64"
542,WMB.F,1.55216285,0.054,"
2021-12-31    4.972000e+09
2020-12-31    2.319000e+09
2019-12-31    3.968000e+09
2018-12-31    1.811000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.138800e+10
2020-12-31    1.173400e+10
2019-12-31    1.332800e+10
2018-12-31    1.462500e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.436600
2020-12-31    0.197631
2019-12-31    0.297719
2018-12-31    0.123829
dtype: float64","
2021-12-31    1.680000e+09
2020-12-31    1.420000e+08
2019-12-31    2.890000e+08
2018-12-31    1.680000e+08
Name: Cash, dtype: float64","
2021-12-31    4.549000e+09
2020-12-31    1.429000e+09
2019-12-31    1.580000e+09
2018-12-31    1.464000e+09
Name: Total Current Assets, dtype: float64"
543,LUXAW,,,,,,,
544,RUAL.ME,,,"
2021-12-31    4.592000e+09
2020-12-31    2.791000e+09
2019-12-31    2.390000e+09
2018-12-31    2.254000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.052400e+10
2020-12-31    6.543000e+09
2019-12-31    6.747000e+09
2018-12-31    5.209000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.436336
2020-12-31    0.426563
2019-12-31    0.354232
2018-12-31    0.432713
dtype: float64","
2021-12-31    1.984000e+09
2020-12-31    2.229000e+09
2019-12-31    1.781000e+09
2018-12-31    8.440000e+08
Name: Cash, dtype: float64","
2021-12-31    8.436000e+09
2020-12-31    5.877000e+09
2019-12-31    6.268000e+09
2018-12-31    5.066000e+09
Name: Total Current Assets, dtype: float64"
545,WLFC,1.19047619,,"
2021-12-31     88684000.0
2020-12-31    105588000.0
2019-12-31    148683000.0
2018-12-31    137461000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    375885000.0
2020-12-31    364015000.0
2019-12-31    350338000.0
2018-12-31    286787000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.235934
2020-12-31    0.290065
2019-12-31    0.424399
2018-12-31    0.479314
dtype: float64","
2021-12-31    14329000.0
2020-12-31    42540000.0
2019-12-31     6720000.0
2018-12-31    11688000.0
Name: Cash, dtype: float64","
2021-12-31    317131000.0
2020-12-31    338686000.0
2019-12-31    178351000.0
2018-12-31    157020000.0
Name: Total Current Assets, dtype: float64"
546,INDO,1.091549296,,"
2021-12-31          NaN
2020-12-31    1827795.0
2019-12-31    2739068.0
2018-12-31    2672644.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31           NaN
2020-12-31    12358059.0
2019-12-31    16193925.0
2018-12-31     5073506.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31         NaN
2020-12-31    0.147903
2019-12-31    0.169142
2018-12-31    0.526784
dtype: float64","
2021-12-31           NaN
2020-12-31     6903499.0
2019-12-31    12241339.0
2018-12-31      898735.0
Name: Cash, dtype: float64","
2021-12-31           NaN
2020-12-31    11241389.0
2019-12-31    15074725.0
2018-12-31     4000171.0
Name: Total Current Assets, dtype: float64"
547,AEXAY,,,"
2021-12-31    7.022000e+09
2020-12-31    5.871000e+09
2019-12-31    6.313000e+09
2018-12-31    7.180000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.437000e+09
2020-12-31    6.861000e+09
2019-12-31    7.075000e+09
2018-12-31    6.074000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.582601
2020-12-31    0.855706
2019-12-31    0.892297
2018-12-31    1.182088
dtype: float64","
2021-12-31    3.372000e+09
2020-12-31    3.282000e+09
2019-12-31    2.413000e+09
2018-12-31    2.546000e+09
Name: Cash, dtype: float64","
2021-12-31    8.098000e+09
2020-12-31    7.816000e+09
2019-12-31    6.898000e+09
2018-12-31    8.388000e+09
Name: Total Current Assets, dtype: float64"
548,TETCU,,,,,,,
549,0HYP.L,,,"
2021-12-31    1.568060e+11
2020-12-31    1.488880e+11
2019-12-31    1.282070e+11
2018-12-31    1.226760e+11
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.140600e+10
2020-12-31    2.070800e+10
2019-12-31    2.063100e+10
2018-12-31    1.997700e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    7.325329
2020-12-31    7.189878
2019-12-31    6.214289
2018-12-31    6.140862
dtype: float64","
2021-12-31    9.158000e+09
2020-12-31    1.273300e+10
2019-12-31    1.286000e+09
2018-12-31    1.081000e+09
Name: Cash, dtype: float64","
2021-12-31    1.466400e+10
2020-12-31    1.946100e+10
2019-12-31    8.373000e+09
2018-12-31    5.893000e+09
Name: Total Current Assets, dtype: float64"
550,0LUS.L,,,"
2021-12-31    9.820870e+08
2020-12-31    9.261830e+08
2019-12-31    3.857490e+08
2018-12-31    1.034283e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.763600e+10
2020-12-31    1.597272e+10
2019-12-31    1.554044e+10
2018-12-31    1.391384e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.055686
2020-12-31    0.057985
2019-12-31    0.024822
2018-12-31    0.074335
dtype: float64","
2021-12-31    2.692650e+08
2020-12-31    1.545046e+09
2019-12-31    2.849170e+08
2018-12-31    2.153760e+08
Name: Cash, dtype: float64","
2021-12-31    1.819446e+09
2020-12-31    3.345071e+09
2019-12-31    2.932590e+09
2018-12-31    1.973235e+09
Name: Total Current Assets, dtype: float64"
551,HQI,0.828105395,0.0162,"
2021-12-31    21471469.0
2020-12-31     9456076.0
2019-12-31    11011977.0
2018-12-31    12675552.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    46734931.0
2020-12-31    36364273.0
2019-12-31    31282082.0
2018-12-31    10922826.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.459431
2020-12-31    0.260038
2019-12-31    0.352022
2018-12-31    1.160465
dtype: float64","
2021-12-31     1255520.0
2020-12-31    13667434.0
2019-12-31     4187450.0
2018-12-31     1291317.0
Name: Cash, dtype: float64","
2021-12-31    42004374.0
2020-12-31    38968906.0
2019-12-31    37021125.0
2018-12-31    22226172.0
Name: Total Current Assets, dtype: float64"
552,SPSC,1.524628616,,"
2021-12-31    102872000.0
2020-12-31     80132000.0
2019-12-31     68030000.0
2018-12-31     56522000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    484259000.0
2020-12-31    420721000.0
2019-12-31    354876000.0
2018-12-31    318974000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.212432
2020-12-31    0.190464
2019-12-31    0.191701
2018-12-31    0.177199
dtype: float64","
2021-12-31    207552000.0
2020-12-31    149692000.0
2019-12-31    179252000.0
2018-12-31    133859000.0
Name: Cash, dtype: float64","
2021-12-31    352443000.0
2020-12-31    271356000.0
2019-12-31    291621000.0
2018-12-31    249615000.0
Name: Total Current Assets, dtype: float64"
553,LKOH.ME,0.541406946,0.154,"
2021-12-31    1.244680e+12
2020-12-31    8.856590e+11
2019-12-31    1.207677e+12
2018-12-31    9.145600e+11
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.515034e+12
2020-12-31    4.123014e+12
2019-12-31    3.965364e+12
2018-12-31    4.065560e+12
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.275675
2020-12-31    0.214809
2019-12-31    0.304556
2018-12-31    0.224953
dtype: float64","
2021-12-31    6.774820e+11
2020-12-31    3.438320e+11
2019-12-31    5.160320e+11
2018-12-31    4.926500e+11
Name: Cash, dtype: float64","
2021-12-31    2.149157e+12
2020-12-31    1.276460e+12
2019-12-31    1.554187e+12
2018-12-31    1.478479e+12
Name: Total Current Assets, dtype: float64"
554,NCAC,,,"
2021-12-31    68702.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -18354409.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.003743
dtype: float64","
2021-12-31    648282.0
Name: Cash, dtype: float64","
2021-12-31    973220.0
Name: Total Current Assets, dtype: float64"
555,ACST,-12.96296296,,"
2022-03-31     3260000.0
2021-03-31     1579000.0
2020-03-31     7395000.0
2019-03-31    13668000.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31    108270000.0
2021-03-31     55660000.0
2020-03-31     12994000.0
2019-03-31     11045000.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.030110
2021-03-31    0.028369
2020-03-31    0.569109
2019-03-31    1.237483
dtype: float64","
2022-03-31    30339000.0
2021-03-31    50942000.0
2020-03-31    14240000.0
2019-03-31    16871000.0
Name: Cash, dtype: float64","
2022-03-31    45531000.0
2021-03-31    62372000.0
2020-03-31    18462000.0
2019-03-31    27966000.0
Name: Total Current Assets, dtype: float64"
556,TPBAU,,,,,,,
557,MU,3.80512091,0.0083,"
2022-09-01    7.539000e+09
2021-09-02    6.424000e+09
2020-09-03    6.635000e+09
2019-08-29    6.390000e+09
Name: Total Current Liabilities, dtype: float64","
2022-09-01    4.990700e+10
2021-09-02    4.393300e+10
2020-09-03    3.899600e+10
2019-08-29    3.588100e+10
Name: Total Stockholder Equity, dtype: float64","
2022-09-01    0.151061
2021-09-02    0.146223
2020-09-03    0.170146
2019-08-29    0.178089
dtype: float64","
2022-09-01    8.262000e+09
2021-09-02    7.763000e+09
2020-09-03    7.624000e+09
2019-08-29    7.152000e+09
Name: Cash, dtype: float64","
2022-09-01    2.178100e+10
2021-09-02    1.990700e+10
2020-09-03    1.796500e+10
2019-08-29    1.650300e+10
Name: Total Current Assets, dtype: float64"
558,QAA.F,2.172034564,0.002,,,,,
559,STAR          ,-1.266666667,0.0508,,,,,
560,OXUS,,,"
2021-12-31    235051.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1301133.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.180651
dtype: float64","
2021-12-31    1123384.0
Name: Cash, dtype: float64","
2021-12-31    1435968.0
Name: Total Current Assets, dtype: float64"
561,SZZLU,,,,,,,
562,NH,0.41015625,,"
2021-12-31     27945000.0
2020-12-31    124758000.0
2019-12-31     57501000.0
2018-12-31     36536000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -161992000.0
2020-12-31   -111784000.0
2019-12-31    -57136000.0
2018-12-31      2831000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    -0.172509
2020-12-31    -1.116063
2019-12-31    -1.006388
2018-12-31    12.905687
dtype: float64","
2021-12-31    29084000.0
2020-12-31    22787000.0
2019-12-31     5243000.0
2018-12-31    18305000.0
Name: Cash, dtype: float64","
2021-12-31    39410000.0
2020-12-31    30595000.0
2019-12-31    37913000.0
2018-12-31    39444000.0
Name: Total Current Assets, dtype: float64"
563,ATCO,2.588424437,0.0337,"
2021-12-31    985400000.0
2020-12-31    662900000.0
2019-12-31    769500000.0
2018-12-31    894700000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.481300e+09
2020-12-31    3.247300e+09
2019-12-31    3.232400e+09
2018-12-31    2.459700e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.283055
2020-12-31    0.204139
2019-12-31    0.238058
2018-12-31    0.363744
dtype: float64","
2021-12-31    169000000.0
2020-12-31    243500000.0
2019-12-31    195000000.0
2018-12-31    357300000.0
Name: Cash, dtype: float64","
2021-12-31    289500000.0
2020-12-31    326100000.0
2019-12-31    280700000.0
2018-12-31    419200000.0
Name: Total Current Assets, dtype: float64"
564,0N8F.L,,,,,,,
565,ERES,,,"
2021-12-31    13719254.0
2020-12-31    12216315.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -28237411.0
2020-12-31     5000004.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.485854
2020-12-31    2.443261
dtype: float64","
2021-12-31    853130.0
2020-12-31    589685.0
Name: Cash, dtype: float64","
2021-12-31    944755.0
2020-12-31    824435.0
Name: Total Current Assets, dtype: float64"
