,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
759,BLD,-1.263318113,,"
2021-12-31    733426000.0
2020-12-31    496477000.0
2019-12-31    476754000.0
2018-12-31    444260000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.636434e+09
2020-12-31    1.348794e+09
2019-12-31    1.152889e+09
2018-12-31    1.072098e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.448186
2020-12-31    0.368090
2019-12-31    0.413530
2018-12-31    0.414384
dtype: float64","
2021-12-31    139779000.0
2020-12-31    330007000.0
2019-12-31    184807000.0
2018-12-31    100929000.0
Name: Cash, dtype: float64","
2021-12-31    1.187691e+09
2020-12-31    9.364050e+08
2019-12-31    7.798270e+08
2018-12-31    7.046970e+08
Name: Total Current Assets, dtype: float64"
760,0K6F.L,0.998670213,,"
2022-04-29    3.953000e+09
2021-04-30    3.452000e+09
2020-04-24    3.616000e+09
2019-04-26    3.867000e+09
Name: Total Current Liabilities, dtype: float64","
2022-04-29    8.380000e+08
2021-04-30    6.850000e+08
2020-04-24    2.420000e+08
2019-04-26    1.090000e+09
Name: Total Stockholder Equity, dtype: float64","
2022-04-29     4.717184
2021-04-30     5.039416
2020-04-24    14.942149
2019-04-26     3.547706
dtype: float64","
2022-04-29    4.112000e+09
2021-04-30    4.529000e+09
2020-04-24    2.658000e+09
2019-04-26    2.325000e+09
Name: Cash, dtype: float64","
2022-04-29    5.945000e+09
2021-04-30    6.001000e+09
2020-04-24    4.274000e+09
2019-04-26    5.610000e+09
Name: Total Current Assets, dtype: float64"
761,TBLAW,,,,,,,
762,IIPR,,,"
2021-12-31    46806000.0
2020-12-31    34706000.0
2019-12-31    16392000.0
2018-12-31     5727000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.597690e+09
2020-12-31    1.510963e+09
2019-12-31    5.340010e+08
2018-12-31    2.502830e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.029296
2020-12-31    0.022969
2019-12-31    0.030697
2018-12-31    0.022882
dtype: float64","
2021-12-31     81096000.0
2020-12-31    126006000.0
2019-12-31     82244000.0
2018-12-31     13050000.0
Name: Cash, dtype: float64","
2021-12-31    102535000.0
2020-12-31    126006000.0
2019-12-31    117316000.0
2018-12-31     13050000.0
Name: Total Current Assets, dtype: float64"
763,RLS.F,1.1,0.060599998,"
2021-12-31    491162000.0
2020-12-31    472511000.0
2019-12-31    410035000.0
2018-12-31    299029000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.082048e+09
2020-12-31    9.413600e+08
2019-12-31    8.157500e+08
2018-12-31    7.119080e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.453919
2020-12-31    0.501945
2019-12-31    0.502648
2018-12-31    0.420039
dtype: float64","
2021-12-31    105301000.0
2020-12-31     98477000.0
2019-12-31     94276000.0
2018-12-31    115485000.0
Name: Cash, dtype: float64","
2021-12-31    352380000.0
2020-12-31    314777000.0
2019-12-31    309787000.0
2018-12-31    286021000.0
Name: Total Current Assets, dtype: float64"
764,CHWY,1.119402985,0.013300001,"
2022-01-30    1.644879e+09
2021-01-31    1.380862e+09
2020-02-02    1.100538e+09
2019-02-03    8.140300e+08
Name: Total Current Liabilities, dtype: float64","
2022-01-30     14736000.0
2021-01-31     -2004000.0
2020-02-02   -403974000.0
2019-02-03   -335942000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-30    111.623168
2021-01-31   -689.052894
2020-02-02     -2.724279
2019-02-03     -2.423127
dtype: float64","
2022-01-30    603079000.0
2021-01-31    563345000.0
2020-02-02    212088000.0
2019-02-03     88331000.0
Name: Cash, dtype: float64","
2022-01-30    1.323532e+09
2021-01-31    1.226778e+09
2020-02-02    6.297890e+08
2019-02-03    4.485850e+08
Name: Total Current Assets, dtype: float64"
765,BOX.F,-0.12987013,,"
2021-09-30    6.626000e+09
2020-09-30    5.836000e+09
2019-09-30    5.655000e+09
2018-09-30    7.216000e+09
Name: Total Current Liabilities, dtype: float64","
2021-09-30    2.367500e+10
2020-09-30    2.376300e+10
2019-09-30    2.107900e+10
2018-09-30    2.099200e+10
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    0.279873
2020-09-30    0.245592
2019-09-30    0.268276
2018-09-30    0.343750
dtype: float64","
2021-09-30    2.283000e+09
2020-09-30    2.825000e+09
2019-09-30    5.360000e+08
2018-09-30    1.140000e+09
Name: Cash, dtype: float64","
2021-09-30    8.838000e+09
2020-09-30    8.969000e+09
2019-09-30    6.664000e+09
2018-09-30    7.411000e+09
Name: Total Current Assets, dtype: float64"
766,BYN,2.396518375,0.015800001,,,,,
767,FINV,,,"
2021-12-31    720112000.0
2020-12-31    604702000.0
2019-12-31    681101000.0
2018-12-31    625607000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.065525e+10
2020-12-31    8.363306e+09
2019-12-31    7.947956e+09
2018-12-31    5.923882e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.067583
2020-12-31    0.072304
2019-12-31    0.085695
2018-12-31    0.105608
dtype: float64","
2021-12-31    4.418127e+09
2020-12-31    2.632174e+09
2019-12-31    2.324542e+09
2018-12-31    1.616164e+09
Name: Cash, dtype: float64","
2021-12-31    1.621750e+10
2020-12-31    1.341923e+10
2019-12-31    1.674625e+10
2018-12-31    1.256558e+10
Name: Total Current Assets, dtype: float64"
768,GBERF,1.168141593,0.0461,"
2021-12-31    907800000.0
2020-12-31    572700000.0
2019-12-31    546200000.0
2018-12-31    661200000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.987700e+09
2020-12-31    1.922000e+09
2019-12-31    1.899000e+09
2018-12-31    1.745400e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.456709
2020-12-31    0.297971
2019-12-31    0.287625
2018-12-31    0.378824
dtype: float64","
2021-12-31    511000000.0
2020-12-31    468600000.0
2019-12-31    408100000.0
2018-12-31    282200000.0
Name: Cash, dtype: float64","
2021-12-31    1.140200e+09
2020-12-31    1.075600e+09
2019-12-31    1.045600e+09
2018-12-31    8.919000e+08
Name: Total Current Assets, dtype: float64"
769,AIXA.F,,0.0275,"
2021-12-31    140059000.0
2020-12-31     87452000.0
2019-12-31     94330000.0
2018-12-31    107393000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    591993000.0
2020-12-31    495386000.0
2019-12-31    462722000.0
2018-12-31    428585000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.236589
2020-12-31    0.176533
2019-12-31    0.203859
2018-12-31    0.250576
dtype: float64","
2021-12-31    150863000.0
2020-12-31    187259000.0
2019-12-31    270819000.0
2018-12-31    236207000.0
Name: Cash, dtype: float64","
2021-12-31    566680000.0
2020-12-31    378192000.0
2019-12-31    411976000.0
2018-12-31    388764000.0
Name: Total Current Assets, dtype: float64"
770,CPSH,0.967032967,0.0099,"
2021-12-25    5104724.0
2020-12-26    1808693.0
2019-12-28    3670281.0
2018-12-29    2655578.0
Name: Total Current Liabilities, dtype: float64","
2021-12-25    13166311.0
2020-12-26     6357664.0
2019-12-28     5330990.0
2018-12-29     5835521.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-25    0.387711
2020-12-26    0.284490
2019-12-28    0.688480
2018-12-29    0.455071
dtype: float64","
2021-12-25    5050312.0
2020-12-26     195203.0
2019-12-28     133965.0
2018-12-29     628804.0
Name: Cash, dtype: float64","
2021-12-25    14057808.0
2020-12-26     6890980.0
2019-12-28     7468520.0
2018-12-29     7031166.0
Name: Total Current Assets, dtype: float64"
771,MYO,,,"
2021-12-31    4283413.0
2020-12-31    2869705.0
2019-12-31    3883529.0
2018-12-31    1855687.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    15409131.0
2020-12-31    11565374.0
2019-12-31     1824708.0
2018-12-31     6425885.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.277979
2020-12-31    0.248129
2019-12-31    2.128302
2018-12-31    0.288783
dtype: float64","
2021-12-31    15524378.0
2020-12-31    12241261.0
2019-12-31     4465455.0
2018-12-31     6540794.0
Name: Cash, dtype: float64","
2021-12-31    19187217.0
2020-12-31    14445975.0
2019-12-31     6149481.0
2018-12-31     7874477.0
Name: Total Current Assets, dtype: float64"
772,IES.F,0.535097814,,"
2021-12-31    6.282110e+11
2020-12-31    6.188490e+11
2019-12-31    5.019640e+11
2018-12-31    4.743380e+11
Name: Total Current Liabilities, dtype: float64","
2021-12-31    6.377500e+10
2020-12-31    6.587100e+10
2019-12-31    5.596800e+10
2018-12-31    5.402400e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    9.850427
2020-12-31    9.394863
2019-12-31    8.968768
2018-12-31    8.780135
dtype: float64","
2021-12-31    1.475600e+10
2020-12-31    1.373300e+10
2019-12-31    9.745000e+09
2018-12-31    1.035000e+10
Name: Cash, dtype: float64","
2021-12-31    2.385110e+11
2020-12-31    2.034990e+11
2019-12-31    1.176070e+11
2018-12-31    1.408360e+11
Name: Total Current Assets, dtype: float64"
773,SCABY,,0.104399994,"
2021-12-31    6.680000e+09
2020-12-31    6.613000e+09
2019-12-31    8.204000e+09
2018-12-31    7.312000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8.305500e+10
2020-12-31    7.216300e+10
2019-12-31    6.851000e+10
2018-12-31    3.906200e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.080429
2020-12-31    0.091640
2019-12-31    0.119749
2018-12-31    0.187190
dtype: float64","
2021-12-31    1.056000e+09
2020-12-31    1.273000e+09
2019-12-31    4.540000e+08
2018-12-31    6.480000e+08
Name: Cash, dtype: float64","
2021-12-31    8.768000e+09
2020-12-31    8.269000e+09
2019-12-31    8.679000e+09
2018-12-31    8.855000e+09
Name: Total Current Assets, dtype: float64"
774,COIN,,0.0254,"
2021-12-31    1.141904e+10
2020-12-31    4.246855e+09
2019-12-31    1.223444e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    6.381689e+09
2020-12-31    9.635840e+08
2019-12-31    4.970860e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.789344
2020-12-31    4.407353
2019-12-31    2.461232
dtype: float64","
2021-12-31    7.123478e+09
2020-12-31    1.061850e+09
2019-12-31    5.489450e+08
Name: Cash, dtype: float64","
2021-12-31    1.837386e+10
2020-12-31    5.133948e+09
2019-12-31    1.986946e+09
Name: Total Current Assets, dtype: float64"
775,4AB.F,0.001022704,,"
2021-12-31    3.519400e+10
2020-12-31    2.866100e+10
2019-12-31    1.558500e+10
2018-12-31    1.723900e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.540800e+10
2020-12-31    1.307600e+10
2019-12-31   -8.172000e+09
2018-12-31   -8.446000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2.284138
2020-12-31    2.191878
2019-12-31   -1.907122
2018-12-31   -2.041085
dtype: float64","
2021-12-31    9.746000e+09
2020-12-31    8.449000e+09
2019-12-31    3.992400e+10
2018-12-31    7.289000e+09
Name: Cash, dtype: float64","
2021-12-31    2.792800e+10
2020-12-31    2.417300e+10
2019-12-31    4.951900e+10
2018-12-31    1.694500e+10
Name: Total Current Assets, dtype: float64"
776,AMAM,1.937586685,0.0381,"
2021-12-31    24579000.0
2020-12-31    13260000.0
2019-12-31    14942000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    189967000.0
2020-12-31   -139434000.0
2019-12-31     33424000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.129386
2020-12-31   -0.095099
2019-12-31    0.447044
dtype: float64","
2021-12-31    170064000.0
2020-12-31     90462000.0
2019-12-31     15493000.0
Name: Cash, dtype: float64","
2021-12-31    176806000.0
2020-12-31     93077000.0
2019-12-31     18157000.0
Name: Total Current Assets, dtype: float64"
777,GMAB,-0.045454545,,"
2021-12-31    1.568000e+09
2020-12-31    1.253000e+09
2019-12-31    9.380000e+08
2018-12-31    4.440000e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.219600e+10
2020-12-31    1.912100e+10
2019-12-31    1.404800e+10
2018-12-31    8.014000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.070643
2020-12-31    0.065530
2019-12-31    0.066771
2018-12-31    0.055403
dtype: float64","
2021-12-31    8.957000e+09
2020-12-31    7.260000e+09
2019-12-31    3.552000e+09
2018-12-31    5.330000e+08
Name: Cash, dtype: float64","
2021-12-31    2.273600e+10
2020-12-31    1.879100e+10
2019-12-31    1.396100e+10
2018-12-31    7.433000e+09
Name: Total Current Assets, dtype: float64"
778,HCTI,10.23333333,,"
2021-12-31    6250876.0
2020-12-31    6779193.0
2019-12-31    6198197.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    16134893.0
2020-12-31     4328370.0
2019-12-31     1974927.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.387414
2020-12-31    1.566223
2019-12-31    3.138444
dtype: float64","
2021-12-31    1769554.0
2020-12-31    1402700.0
2019-12-31     974830.0
Name: Cash, dtype: float64","
2021-12-31    11803459.0
2020-12-31     8027698.0
2019-12-31     5291367.0
Name: Total Current Assets, dtype: float64"
779,TRHC,0.519480519,,"
2021-12-31    73920000.0
2020-12-31    72220000.0
2019-12-31    40003000.0
2018-12-31    75728000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     55756000.0
2020-12-31    168529000.0
2019-12-31    185548000.0
2018-12-31    139009000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.325777
2020-12-31    0.428532
2019-12-31    0.215594
2018-12-31    0.544770
dtype: float64","
2021-12-31     9668000.0
2020-12-31    23362000.0
2019-12-31    42478000.0
2018-12-31    20278000.0
Name: Cash, dtype: float64","
2021-12-31    89895000.0
2020-12-31    93212000.0
2019-12-31    94538000.0
2018-12-31    63311000.0
Name: Total Current Assets, dtype: float64"
780,FIZZ,0.104445635,,"
2022-04-30    145319000.0
2021-05-01    147194000.0
2020-05-02    141688000.0
2019-04-27     97037000.0
Name: Total Current Liabilities, dtype: float64","
2022-04-30    244388000.0
2021-05-01    360947000.0
2020-05-02    457287000.0
2019-04-27    336559000.0
Name: Total Stockholder Equity, dtype: float64","
2022-04-30    0.594624
2021-05-01    0.407799
2020-05-02    0.309845
2019-04-27    0.288321
dtype: float64","
2022-04-30     48050000.0
2021-05-01    193589000.0
2020-05-02    304518000.0
2019-04-27    156200000.0
Name: Cash, dtype: float64","
2022-04-30    274520000.0
2021-05-01    364942000.0
2020-05-02    460712000.0
2019-04-27    321457000.0
Name: Total Current Assets, dtype: float64"
781,MPACW,1.155405405,,,,,,
782,AGI,,,"
2021-12-31    157400000.0
2020-12-31    146900000.0
2019-12-31    127300000.0
2018-12-31    131900000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.735600e+09
2020-12-31    2.851500e+09
2019-12-31    2.695300e+09
2018-12-31    2.602300e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.057538
2020-12-31    0.051517
2019-12-31    0.047230
2018-12-31    0.050686
dtype: float64","
2021-12-31    172500000.0
2020-12-31    220500000.0
2019-12-31    182800000.0
2018-12-31    206000000.0
Name: Cash, dtype: float64","
2021-12-31    459400000.0
2020-12-31    473400000.0
2019-12-31    394300000.0
2018-12-31    387000000.0
Name: Total Current Assets, dtype: float64"
783,APTM,5.5,0.0104,"
2021-12-31    193254.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -15698482.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.01231
dtype: float64","
2021-12-31    2124185.0
Name: Cash, dtype: float64","
2021-12-31    2464475.0
Name: Total Current Assets, dtype: float64"
784,WKRCF,,,"
2021-12-31    567900000.0
2020-12-31    316500000.0
2019-12-31    421900000.0
2018-12-31    382700000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.286200e+09
2020-12-31    1.218100e+09
2019-12-31    1.225000e+09
2018-12-31    1.221400e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.441533
2020-12-31    0.259831
2019-12-31    0.344408
2018-12-31    0.313329
dtype: float64","
2021-12-31    305500000.0
2020-12-31    283100000.0
2019-12-31     46300000.0
2018-12-31     43800000.0
Name: Cash, dtype: float64","
2021-12-31    1.433300e+09
2020-12-31    1.155600e+09
2019-12-31    1.172700e+09
2018-12-31    1.091800e+09
Name: Total Current Assets, dtype: float64"
785,BALY,,0.074099995,"
2021-12-31    570132000.0
2020-12-31    143194000.0
2019-12-31     89784000.0
2018-12-31     75588000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.612042e+09
2020-12-31    3.265980e+08
2019-12-31    2.114110e+08
2018-12-31    2.986600e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.353671
2020-12-31    0.438441
2019-12-31    0.424689
2018-12-31    0.253090
dtype: float64","
2021-12-31    206193000.0
2020-12-31    123445000.0
2019-12-31    182581000.0
2018-12-31     77580000.0
Name: Cash, dtype: float64","
2021-12-31    567187000.0
2020-12-31    288955000.0
2019-12-31    245031000.0
2018-12-31    122462000.0
Name: Total Current Assets, dtype: float64"
786,ASTSW,-0.037488285,,,,,,
787,GWRE,,,"
2022-07-31    337518000.0
2021-07-31    300314000.0
2020-07-31    225198000.0
2019-07-31    232272000.0
Name: Total Current Liabilities, dtype: float64","
2022-07-31    1.451657e+09
2021-07-31    1.544894e+09
2020-07-31    1.656768e+09
2019-07-31    1.574201e+09
Name: Total Stockholder Equity, dtype: float64","
2022-07-31    0.232505
2021-07-31    0.194391
2020-07-31    0.135926
2019-07-31    0.147549
dtype: float64","
2022-07-31    606303000.0
2021-07-31    384910000.0
2020-07-31    366969000.0
2019-07-31    254101000.0
Name: Cash, dtype: float64","
2022-07-31    1.252703e+09
2021-07-31    1.355285e+09
2020-07-31    1.343218e+09
2019-07-31    1.334974e+09
Name: Total Current Assets, dtype: float64"
788,EVOTF,-0.077605322,,"
2021-12-31    324516000.0
2020-12-31    208459000.0
2019-12-31    178955000.0
2018-12-31    196275000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.377685e+09
2020-12-31    7.244560e+08
2019-12-31    4.770290e+08
2018-12-31    4.240040e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.235552
2020-12-31    0.287746
2019-12-31    0.375145
2018-12-31    0.462908
dtype: float64","
2021-12-31    699326000.0
2020-12-31    422580000.0
2019-12-31    277034000.0
2018-12-31    109055000.0
Name: Cash, dtype: float64","
2021-12-31    1.100940e+09
2020-12-31    6.588440e+08
2019-12-31    4.695300e+08
2018-12-31    2.497690e+08
Name: Total Current Assets, dtype: float64"
